target,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40
2.0,-0.29765964,-1.4719445,-0.43111432,0.12369898,0.46822996,1.1302125,1.0732518,-0.88843189,0.34502844,-0.59134783,0.49602626,-1.5772475,-1.0354177,-0.89232914,1.5890872,0.98677892,1.313336,0.52964295,-0.61556039,-1.1269185,0.47758934,0.44924877,0.43857373,-0.14642398,-0.38968494,-0.46914859,-0.36839828,-0.40163429,-0.39166562,-1.6227474,0.54869898,-0.24339051,-0.098054934,-0.1187817,-2.0319244,-0.37897444,0.46346306,0.98382563,0.47196985,-0.27146199
1.0,-0.21011456,0.35248171,1.5111996,0.86238752,0.4202614,1.2456112,-0.35307436,-0.98888112,2.6920766,1.9386868,-0.89643967,-0.9378341,-0.90352271,0.38132665,-0.68298853,0.55989728,0.69610642,0.62626963,0.89630507,-1.3277919,0.33164125,-0.13897166,-1.0813648,0.39467415,-1.3265245,1.4360193,-0.21507359,0.62871541,-0.99070265,0.68975142,-2.5838272,-3.142412,0.22796272,0.11530448,1.6447062,-0.76165118,-0.79883232,-0.44218625,1.0361491,-0.60854159
1.0,-1.7225977,-0.71878678,0.065381019,-0.5599755,0.46450853,0.16157989,-2.5284204,0.16992372,0.16573285,0.014299225,-0.86392141,-1.435987,0.96463984,0.26939555,0.49012317,0.99142597,0.69149285,-1.1514975,-2.3530728,0.59662454,0.67921343,-0.59509178,-0.22825078,1.6622929,-0.12026943,0.19741024,0.36864026,0.27896394,-0.26388662,-0.79354412,-0.40188726,-1.6323825,-0.15571989,0.80135638,-0.52226012,-1.435634,-0.074433997,-1.0815209,-0.75938701,1.0990146
2.0,-0.3978559,0.44421199,1.0321401,-0.58465516,-0.057027768,-0.066378667,-1.477801,-1.4246234,1.1447598,-0.21977966,-0.39985179,0.30865796,0.47746696,1.204225,-1.4159613,-0.22581066,-0.82302607,-1.0406383,0.51903228,0.58506862,1.6895463,-0.45360688,-0.5527763,-0.56545512,0.953639,-0.16330057,-1.5733241,0.53145332,-0.54517453,-0.048574142,-0.28991599,-0.49139404,-0.031114392,1.5966589,0.066095986,-0.154777,0.52944328,2.4657494,-1.8273146,-0.26132017
2.0,0.60037258,0.18958844,-0.25006261,-0.34574553,-0.75210396,-0.89580507,0.27692061,-0.23547716,1.017865,-1.4976905,0.71051021,-0.73201871,-1.1695982,-0.37851687,-1.7326729,2.0079794,1.5316317,1.0826857,1.3141749,0.35770207,-0.50403543,-0.47326034,0.17653217,-1.8701045,-1.2013628,1.763591,1.6270869,-0.089580861,-0.061857793,0.51831173,0.24288426,-0.034179276,1.055675,-1.0328527,2.1497388,1.2664655,0.61132802,-0.61905743,1.3692984,-0.082895274
2.0,0.66477169,-2.0341378,-1.672242,1.2811979,-1.329874,-0.91004513,0.6562412,-0.43858912,-0.89838313,-1.4217084,1.5061657,0.40698008,-2.2212589,0.099100049,-0.0085237845,-0.12892098,1.35846,0.21599963,0.23881673,0.30813708,0.5727204,-0.5838627,-1.9598015,-1.2198469,-0.80857929,0.058482739,-0.89077577,1.1680498,-0.58020449,0.74113701,-1.7236596,-0.29760982,-0.64546701,1.0619378,-1.5017722,-0.5553523,1.7499939,0.3300269,0.43139035,0.6184593
2.0,1.9287893,0.64830263,0.4980977,0.14154045,0.489783,0.41546937,0.30121147,-0.092563455,-1.1260325,0.12077435,0.25966776,0.85782345,-0.79085493,1.2140183,0.087065915,2.6691446,0.89629316,0.54765065,-2.2089326,-0.89758044,0.19165209,0.88777646,-0.91492434,-0.12194721,0.5274257,-1.3343682,-1.0498723,1.6289821,-1.4183924,0.035666514,0.37214365,-1.5831844,-0.7730948,-0.47522144,1.007535,-0.43505686,-1.1159252,-1.5127596,-0.35614481,1.0321013
2.0,0.31465448,0.086275157,-1.1013748,-1.4998422,1.532734,-2.0179665,0.83338827,-1.1167608,1.5575636,0.84405805,0.48929321,-0.89403035,-0.23985117,-0.97401761,-0.61197405,0.58800348,-0.82496079,-0.66383937,-0.22390906,-0.81294162,0.1878281,-1.0036834,0.023380418,-1.9495062,-0.33173172,-1.2136708,0.80481109,-0.913307,-1.3813762,-0.30594682,-0.86077857,-0.33376373,0.07258557,0.95844042,-0.32859654,-0.20689122,-0.14438637,-0.07645345,-1.1164485,-1.7696382
1.0,0.70295215,1.9303889,0.29522979,1.6981139,0.45479977,-0.92812126,0.86636613,-0.92099852,-1.8204241,0.3070163,1.4239039,2.4167122,-1.0586833,-0.37666224,0.090637768,2.150425,0.14489031,-0.49444599,1.8793179,-0.2703211,-0.31215723,0.41030525,-0.36722559,1.5328641,0.080848464,0.92418494,0.54236328,-1.6379182,-0.91932906,0.57466034,-0.95495875,1.2464129,0.57141232,0.72453921,1.6867641,0.056831122,0.27204537,-0.1695411,-0.20501101,-0.14165632
2.0,0.5454948,0.53286354,-1.0469657,0.61673021,-0.2695433,-1.5653241,0.45771743,0.75562652,0.32354999,-1.3131683,-0.47837262,-1.0616941,-0.4618472,1.2556001,0.29631602,-0.18384236,0.86814472,-1.2435406,-0.67506132,0.4273236,-2.1093158,0.46067053,-0.23421716,1.9217732,-1.0363464,0.67164015,0.55973578,1.6772948,0.34825504,1.2610844,-0.5276149,-0.80135387,0.78448043,-0.17551632,-0.29931178,0.25166199,0.12671629,-0.13465073,-1.2255326,0.86510257
2.0,-2.1132599,-0.99611838,0.89050142,-0.40679117,-0.91944762,-0.11910687,-0.37621912,-1.1412604,1.646301,-0.73501912,-0.0021375134,-0.24291305,0.49483795,0.88007767,0.64746019,-0.70586177,0.30626241,-0.22207051,-1.3850331,-0.070074639,-0.72018029,-0.0093311152,0.28853459,-0.35664098,-0.98340569,0.32452543,-0.11674539,0.073812453,-0.87329209,1.7577607,1.6758569,-0.68717597,-0.62406199,-0.27296476,-0.14165624,-0.096427752,-0.85985773,-0.90571358,-0.39357656,1.7621306
2.0,-0.21876017,0.11802947,-0.59145741,0.54939621,0.1567025,-0.89480244,1.4151684,0.27852056,-0.62547415,1.8910355,-0.87947947,-0.59162398,0.21785013,-0.21394462,1.7105834,-1.2830755,-1.1059501,-0.24010986,-1.0770604,0.10590843,-0.19502746,0.34572257,-0.45462078,0.55286421,0.50730713,-1.7888886,-1.0775667,-0.47798492,1.3817383,-0.53106376,1.0205664,1.1552758,-1.6234469,1.1483858,-1.0714672,1.0420536,-2.1853757,-0.59638092,0.11940414,0.1178213
2.0,-1.2973166,-0.89502163,0.95582132,1.7369901,0.45238797,-0.45839746,0.47810955,-0.51898415,-0.25496057,-0.59854721,-0.44554455,-0.97453873,-0.090765481,-0.9903589,-0.48157295,1.2126693,-0.33877159,-0.32588506,-0.61121095,1.4860376,1.838304,-0.22198233,0.28845629,1.2577573,-1.4711792,-0.34987626,0.99922109,-1.0857137,1.6944145,-0.57214114,-0.27631403,-0.19281637,-0.8922355,-1.4065756,-0.12896664,-0.114046,0.28160917,1.5658965,1.7230067,-3.0610987
2.0,1.3916019,-0.15028366,-1.0299214,0.5285051,-1.0255531,0.49984309,-1.8944927,0.1097344,1.0114043,-0.49436884,-0.44886815,-0.58035731,0.58255004,-1.7570708,-1.2988785,1.0423287,-0.33260539,0.66713228,-1.1180021,-0.56157047,-2.4079068,2.197404,1.7771145,0.87371645,0.40160993,0.1195232,-1.0483991,-0.61570914,-1.0062458,0.8108635,-0.23942164,1.3961261,-0.13444558,-0.72050059,0.67050121,-1.6283171,1.5371317,2.4010865,0.66723233,2.4590128
2.0,1.1090452,-0.52523068,0.35156119,-1.3043912,-0.30072894,-0.093078891,0.58689061,-2.4480525,1.4435808,0.47614395,1.8725717,1.8504816,-0.52367601,1.2440803,1.1797932,0.28823248,-0.87844085,-0.76735278,0.07517517,0.58649712,-0.90484996,-0.17932323,0.38832341,0.10646266,-1.966422,-0.14446958,0.82080652,2.1665734,-0.34923764,0.28441754,-1.0110931,-0.037429096,-0.34290804,-0.73585498,-0.77415997,1.3851527,0.25005742,-0.089835112,0.45831229,0.46430871
2.0,-0.53521693,-0.3403,-0.014807833,0.54082452,-0.45224523,-1.2128466,-0.39251492,0.70733635,-0.49069187,1.9835505,0.21914826,0.29905578,0.36948168,-0.8254314,1.5437935,-1.022251,-0.56803366,1.2482581,1.4706189,0.5535772,-1.0052141,-0.53442903,0.16528705,0.46448335,-0.38665333,2.1063853,-1.5214237,-1.1006301,-1.759718,-0.41772069,0.18007302,0.11089421,-1.3407103,1.1571599,-0.64147661,-0.45964065,0.87825616,-0.014270286,-0.86684593,-1.2707526
2.0,0.63103687,-0.032122535,1.1579063,1.2822065,-1.1891302,0.052975228,0.40899856,-1.5978604,0.78752131,-0.52648141,-0.9360836,0.051387178,0.068450054,0.39038057,0.05382684,-0.36670227,1.2048889,0.45554693,-0.93947456,1.9706315,2.1050279,-1.3674801,1.1913769,0.65417701,0.86855638,0.6458846,-0.23798633,-0.51938326,0.037744245,0.36375782,-0.74397864,2.543414,-0.076981929,-0.3612709,1.4040243,-0.48430075,1.742109,-0.20736663,-0.62812213,-0.4733715
2.0,-2.5881063,0.18859927,-0.11187923,1.4399884,0.047572134,-0.61616376,-1.1958136,0.059724061,0.31565377,-0.77208468,0.93172242,-2.3554271,1.458743,1.1772435,0.24824286,-2.6562132,1.555139,-1.7019931,0.75079902,-0.92697508,0.35751847,1.0785103,2.1285819,1.1923706,-0.9183291,-1.8343972,-0.30563176,1.336527,-1.0432927,0.85149685,0.2676135,0.65383211,1.0454922,-1.305886,0.25923425,0.65734353,-0.81366661,-0.69852406,0.38797872,-0.20216125
2.0,0.2242902,0.83895064,1.2673564,-0.026028267,-0.60382148,1.1357003,-0.85885898,-0.15152605,-0.098150176,1.6097215,-1.4685647,-0.014631839,-0.78379164,-1.5829082,0.66297733,1.0433221,-0.92070641,-0.80679207,-0.49777088,0.34896375,1.1990991,-0.89614578,0.13952626,0.93961707,-0.42074791,-0.95439863,-1.0357277,-1.9444397,0.05961356,-0.36402785,1.3713626,-1.4561174,1.1495103,-0.0036296683,1.0128644,-0.56160476,0.6737737,0.055859036,1.2125418,-0.031683666
2.0,0.25071097,0.5433124,-0.56257988,0.85285377,0.25805751,-0.4826804,0.34011737,-0.6407406,-0.76464116,-0.49383275,-0.61332923,-1.5957148,0.65847129,0.95986322,0.96689922,-1.3715336,-0.20776084,-0.27491829,-1.4245624,0.64535711,-0.82581073,0.64601578,0.68882689,1.3875458,-1.3985546,-0.57283303,0.79997203,-1.0121285,-2.296541,-0.40810738,-0.1408461,-0.75892468,0.80461996,-1.29676,0.30069327,0.3146569,1.3211557,0.29149604,1.2575307,-0.19023532
2.0,1.2925525,0.089314495,1.3634502,0.037622007,1.216754,-0.39410561,-0.67308725,-0.41512911,-0.29277757,-1.7529868,-1.5609021,-0.74869826,1.1832636,1.1021847,-1.0373361,0.49856477,-1.2772129,1.062943,-2.1617499,0.41368318,-1.4723892,0.50711429,-0.62746712,1.6724759,-1.3060219,0.42094381,1.656992,1.1832718,0.62531981,-1.093042,-0.21886985,2.1851245,-1.5685723,-2.6157139,0.91971014,-1.4025496,-1.2362069,-1.8795946,-1.002873,-1.6102571
2.0,-0.1226264,-0.35363236,-1.0209263,0.96766608,0.62863413,0.40419159,1.4923629,0.70782293,-1.5412357,0.025420182,1.874953,-0.12295562,-0.65338787,1.974765,-0.82606321,-1.2553963,0.43434274,0.90634778,-0.10659156,0.9041645,0.97602128,-0.18523786,1.4267914,-0.31756145,0.2316335,0.52234121,1.3316748,-0.97083434,1.3749652,0.92992768,1.7617872,-1.3371527,0.44158269,-0.24237789,1.1220227,-1.0488986,-1.3905636,0.57498922,0.44533468,-0.41826386
2.0,-1.3512013,1.1674899,-0.17200361,0.56568192,-1.261609,0.86829552,0.96168434,0.36923112,0.19742605,0.34222978,0.11912009,-1.1241601,0.14007554,-0.72341575,0.83245025,-0.90468282,-2.2149138,-0.78524528,-1.4824502,0.044339308,-0.68288936,0.39633765,-0.35686261,0.82022647,-1.1899804,-0.049567138,0.27977326,1.9060545,-1.3564798,-0.27382395,0.27085694,1.9251742,0.4600928,-1.3004378,-1.4464321,-0.62951229,0.47082615,0.60698351,0.29060072,0.52743832
2.0,-0.54198332,1.4130757,-1.0085492,-0.19650554,1.129487,0.95914574,-0.15499436,1.7589416,-1.3653447,-0.61657545,0.075947436,-1.4296382,0.19993684,-1.3133679,-0.50621318,1.2842652,-0.98384633,-1.4556758,-1.5216714,1.3376433,-0.0059650662,0.5695336,-2.5830745,0.18340017,-1.1987481,1.0502311,-0.95473197,1.3302242,1.1623606,-0.74170163,0.010383435,-0.83456493,-0.7346047,-0.26282029,0.77276724,-0.83138515,0.35703685,0.91884608,1.1951971,1.0725464
2.0,1.7287962,0.85845644,0.74036497,0.88598195,-0.14137538,-0.54211457,0.48451111,0.099019723,1.6416817,-0.78766037,1.4142237,-2.6214133,-0.19347215,-0.98883128,-0.13610109,-1.2487951,-1.8134507,-1.0126696,-2.0158077,1.2144715,2.8139219,0.31900768,0.032751849,1.0392561,-0.65728335,0.82607742,-0.73649027,-0.95304372,1.2936161,-0.51532798,-0.55357938,0.14192472,1.7247345,1.2043254,-0.58967458,-0.60782887,0.62122112,-1.9696525,-0.97023333,0.9603796
1.0,-0.2557351,0.24352192,-1.2210197,1.3163344,-0.16819282,-1.5969369,0.49438206,1.2570204,-1.5424802,-1.5907396,-1.5759029,0.090378946,1.2674793,0.6858104,-2.9812077,0.37671019,-0.96969326,-0.61779926,1.1909832,1.718126,0.44893025,-0.5530177,-0.14894458,-0.57800105,-1.1265746,0.21643455,-0.19697456,-0.53894206,1.1550614,-0.45553929,0.88503053,-0.59964531,-0.11048154,0.28868699,0.10900495,-1.7637101,0.50078112,-2.7942425,0.15325775,0.1147551
2.0,-1.6641803,0.17393949,-1.6240042,0.098358379,2.1047065,-1.6335725,-1.0545426,-0.11690105,1.2132534,-0.11184828,-0.10983568,-0.09519705,-1.0167596,-0.013639225,-0.29680773,1.085129,-1.5669702,0.55840635,-0.65706279,1.3289932,0.52746151,1.9137308,-0.8818944,0.30842855,-1.1666371,-2.5841781,-0.10127503,0.94898457,0.20216402,0.31940532,-1.0895133,-0.1373671,-1.2205878,1.2676488,-0.97636216,-0.18089699,0.9663272,-0.95418101,0.7814243,-0.58355021
2.0,0.56682541,1.1886238,-1.3691206,0.073383467,-1.3390078,-0.20166379,0.25870657,0.40599353,-1.566003,0.43619859,1.354809,-2.4909281,0.16615269,1.8347593,1.3128105,0.012328394,-1.5113807,1.4296157,2.0449823,0.33152585,-0.90470621,0.3164193,1.2779422,2.2115038,1.8931265,-0.051964619,-0.51262379,-1.7529351,0.92526249,-2.1077523,-0.48741712,0.64475193,-0.41309014,-2.4009366,0.91403396,-0.12420859,1.0297741,-0.55775046,-0.99396678,-0.14921413
2.0,0.086599503,-0.14150871,-0.90726347,0.19774604,0.4669076,1.7286353,1.3336219,-1.0565888,-0.73081536,1.0316556,0.75504576,-0.15895044,-1.5633685,0.19790032,-1.0414663,1.3032214,-0.78749754,-0.013893738,-0.41323748,-0.092308046,-2.0757123,0.19357614,-0.84154702,-0.010088569,-0.54063485,0.60253999,0.92872978,0.087152039,-2.7114721,-0.81987773,0.46605796,1.2595452,1.0839341,-0.269396,-1.4777711,1.7134414,0.57280272,1.1968656,0.23884254,0.51359349
2.0,0.32813541,0.2900744,-0.52704269,-1.0159632,0.81614107,-0.27337556,-0.18698153,-0.35816701,-0.14453715,-0.76154674,0.24093101,1.1580998,-0.33122685,0.69639791,-1.7767138,0.37430804,1.5650628,-2.6881934,0.11055828,0.49197396,-0.77400173,0.57474155,-0.67899098,-0.1308843,-0.33508181,0.44314634,-0.13509377,-0.39704414,1.3589645,-1.0124293,1.1937397,-0.66612318,1.3514878,1.6119076,0.94918232,-0.46990693,-0.2136314,0.72047048,0.81574717,1.8757182
2.0,-1.695063,-0.61697012,1.0116764,0.50287688,-0.74388649,-1.1650113,-2.4923917,1.7530299,-1.9515487,0.43786103,0.59903176,-2.4206628,0.0286352,-1.2537299,0.50065451,-0.39827437,-0.28256424,1.6575359,0.33239796,-0.41323977,0.11345867,-0.30916442,0.84517655,-1.6983049,0.4724502,1.9275883,1.8579001,-1.9658806,-1.3861171,0.2271337,0.02388443,0.73914696,0.6301734,1.200148,0.91042081,-0.018792181,0.26077506,-0.57036906,-2.4603784,-0.64006241
1.0,1.3539511,0.48423184,0.53233878,-0.71832174,-0.13661352,-1.823343,0.41697504,-0.89898416,0.041977471,0.17210661,-0.20673752,1.4509599,0.18372382,-1.2939293,-0.33782814,-1.1623709,-0.65432683,0.77580001,-0.43006747,0.24021318,0.18074478,0.16624573,0.082142275,0.10857667,0.23376959,-0.067308268,-0.28778781,-0.17715291,-0.15941633,-1.6627201,1.8657964,1.3255163,0.12434887,0.2768674,-0.15985902,-0.69025214,-0.75760822,-0.64262545,0.67893873,-0.45275367
2.0,-0.26006378,0.96230937,-2.5517183,-2.2022614,-0.41740819,1.7263715,-0.044750524,-0.26929549,0.20141462,1.4331658,0.41270182,-2.2128365,-0.0020106061,-0.87823249,0.48366453,-1.3779574,0.78200871,0.99155142,1.6443784,0.31962075,-0.89701662,-0.91403056,2.7654522,-0.03936834,0.061106184,0.83290998,0.87690325,0.51949796,-0.99281874,-0.16332272,-1.4021365,-1.6759056,0.92696304,-1.8863099,1.989997,-2.8160504,0.69659054,-0.020892034,-0.76224403,0.67631632
1.0,-0.12261896,-1.1826608,-0.9654288,-1.0216819,1.0963897,-0.78144282,0.74585054,0.52764402,-1.4750683,-1.3228481,-0.88343381,0.75090011,0.81521121,-0.094420939,2.3014937,0.7880735,0.17527891,2.8163408,1.5286367,1.1881603,0.40131425,-2.19302,-1.0198994,0.90716043,-1.5935082,0.23902935,-0.54651575,1.6747474,0.40907325,-0.36567725,0.66315989,2.2200616,0.87948268,0.64624469,-0.31695233,-0.25857357,0.939571,0.13934954,-0.91532199,0.35600487
2.0,0.64820247,1.0843976,0.33719502,-0.50310133,-0.6781431,-0.53277306,1.7348571,0.91249607,-0.7563092,0.74505693,-0.6305433,-0.058422752,0.012629993,0.3450795,1.5374154,-1.9696491,-0.72530951,1.2364028,0.2110293,0.64226393,0.8233935,0.87800337,-1.5845786,-1.0636299,-0.24679601,-0.35115483,-0.045627755,1.0327894,-1.4055873,0.81236856,0.021042282,-1.7113054,0.29963596,1.7330753,0.57028424,-0.099516013,-0.91227305,0.48870226,0.75377424,0.2772604
2.0,0.14152734,-2.1000276,0.11012291,-0.035305334,-0.17805338,1.0424761,1.7672719,-1.4984072,0.12366881,-1.7688363,-0.12827655,-0.066205562,-1.6744904,0.45143399,-1.8783894,1.1073041,0.98141085,0.17709846,0.46496992,0.37409119,1.4926973,0.62837888,0.39414098,2.6010753,-0.0099898368,-0.42738995,-0.99545769,0.19464323,-1.0954149,0.045750752,-0.64283055,1.4157618,-1.101103,-0.62450118,-0.24245867,-0.21602521,-0.7747127,-0.23114795,0.58476511,0.87573541
1.0,-0.62611953,0.76376552,-0.31089884,-1.3199933,-0.68620694,-0.39427586,1.8197927,-0.30453156,0.4855615,1.4995731,0.082268849,1.2153917,0.67231447,-1.0911197,-0.24928234,1.2187256,0.054891001,1.3105424,0.90597678,0.4790534,-0.26931844,1.0395716,-0.5789906,1.3523735,-0.21591534,-0.13396888,-0.61281872,1.2985752,-0.56109125,0.83210083,0.25694784,-1.5814661,-0.36118745,0.03478222,-1.0560192,-0.36228196,-1.9291435,-0.53830254,0.9252139,-0.60962662
2.0,-1.5982058,-1.6077095,0.92620269,0.60748292,-1.2289948,1.8500872,1.1395139,-0.83702845,2.132912,-0.16526904,1.0135331,0.11991681,-0.76145565,0.90489217,-0.49854706,-1.6573063,1.3189095,0.80140921,0.35715006,0.5987832,-0.31882081,0.56781676,0.31353085,-0.48431619,-0.22780245,1.5231836,0.62997819,-0.33795464,-1.0021029,-0.75950416,-1.4864938,0.2825769,1.3887482,-1.2186184,-0.43925291,1.1712066,0.78356143,-0.20571287,1.3007026,0.27235399
2.0,-0.20459701,0.10288878,0.52677255,-0.63047214,0.53506222,0.25818464,-1.5760052,-0.77511607,0.46759326,0.018603589,0.75657921,-1.7580705,-0.090355142,1.8986981,-0.30675339,-0.33030852,0.57170376,-1.8849541,0.60446359,-0.51580012,1.5503643,0.46950462,-0.23357763,-0.96022241,0.59505202,-0.76488143,0.59530438,-1.0281266,1.3398844,-0.89194176,-0.55226862,1.1082004,0.38512749,1.0931766,-0.69588927,-0.65153968,1.3131244,-2.3153357,-0.96252547,0.10429877
2.0,-1.2189428,0.55678334,-1.4862166,0.91385248,-0.064009079,-0.89877527,-1.8200059,0.4156147,0.12358345,-1.5803257,-1.0238568,0.58380084,1.3357148,0.11939747,0.43110158,0.48663472,2.036412,0.44996324,-0.023854111,-1.2583712,0.59972705,-0.4503439,0.37511705,0.70804382,0.1345133,-0.97682422,0.14090809,-1.8279605,-1.0964587,2.0335256,0.22284351,0.19361328,-1.2019425,-0.56081165,-0.13662816,-1.3739728,-0.074534874,-0.63560252,-1.3484497,-1.119387
2.0,0.55643154,0.55428126,1.1936503,-1.3613298,-0.31576811,-0.31493575,-1.3926455,-0.18281337,-2.2635623,-1.0739909,0.92910081,0.098651622,0.0098866223,0.46954216,0.78886637,-1.053907,0.025295749,-1.2005049,-0.83357323,-1.0011935,-0.13541568,-0.74329315,0.75206711,0.023472795,0.027214278,-1.0379524,1.4562593,0.46435526,0.40777878,-0.26045625,-0.25958514,-1.0443827,-1.9272545,-0.28573469,1.0457807,1.4220061,-0.84848201,-1.4203928,1.3010708,1.248137
2.0,0.77225291,0.19933713,-2.1630866,-0.59125788,0.33934267,-1.2410346,0.55103008,-0.98495309,-1.4986542,0.56965646,0.050453894,-0.89912326,-0.40863218,0.15309678,-0.78600732,0.97166161,0.060020511,1.4367843,-0.57337314,0.7964635,0.25574861,-1.1761722,-0.67546503,-0.1435522,-0.94465324,-0.37629543,0.71404588,0.64535888,-0.26933941,0.36877966,0.8396707,0.50242749,-2.7306189,0.79642113,0.28170789,0.11781222,0.89936179,-1.5664728,0.4468312,1.0084583
2.0,0.51609209,0.7869547,-0.24759022,-1.7659289,-0.18967536,0.33529434,0.25492782,0.14983723,-0.45103455,-0.28355543,-1.7375753,-0.55844106,2.2949587,-2.3220625,1.1976347,0.74442041,-0.065638336,-0.41856906,1.1746234,0.37790987,-0.43535331,-0.081713816,-0.39047733,-0.74475355,1.6917134,-1.5131217,-0.92187456,-1.0787375,0.91505238,0.40218874,0.19196557,-0.42716077,-2.3262424,-0.33217245,0.2811444,-0.24679702,-1.0008387,-1.0182645,-0.25830155,-1.7665372
2.0,-1.1187052,0.58728934,0.060438972,0.82727476,-0.65939886,0.019970534,1.8946733,-0.92227808,-0.70425153,0.037028843,0.032272438,0.78639028,-0.27723087,1.1668778,2.1596974,1.7162503,-1.5882533,0.82118782,-0.32900152,0.73053307,-1.2810398,-2.1364005,-2.0957119,1.4521035,0.81190805,2.1154027,-0.98135427,-0.071719015,0.32323184,1.4876988,-1.3138619,1.9466209,-0.65944309,-0.16279282,0.52784308,0.091657257,1.079371,-0.3202177,0.5116391,-0.79186686
2.0,-0.13869626,0.26521516,-0.84603638,0.47824348,2.1654451,-1.1679345,-0.51327235,0.55504936,0.63869695,0.88138979,0.13107706,-0.059657881,-2.4200942,0.38599251,0.13546517,-0.95421594,1.7433773,-1.8653804,0.81236748,-0.95984461,0.28254372,1.2046676,3.5317541,-0.11737597,-0.20939326,-0.7700168,-1.1957337,-1.0894657,0.26629734,-0.58732845,-0.77511695,2.0780454,-1.5321451,0.65603669,1.5970492,-0.0036138485,-0.80434626,1.0198878,0.67478394,-0.16028019
2.0,0.23213661,-1.0737515,-0.10796728,0.31854561,-0.82968498,0.69793104,0.37032202,0.6523534,0.80014271,0.19866477,2.2647975,0.84441435,0.14301897,-0.04998798,0.91339697,0.16763595,0.18353718,0.27796715,0.9231332,1.01123,0.61210496,-0.17207428,0.76633424,0.74095856,1.6740663,0.44124573,0.58374121,0.35535426,1.0805355,0.34746851,-1.0036252,-0.84626723,0.85585487,1.9814648,-1.7191127,1.2686709,2.0526553,-0.20142709,1.0801967,0.24876156
2.0,-0.43241624,-0.98235133,-0.33508321,-0.83499943,0.076696241,-0.31766573,1.0045143,0.28832794,0.16308567,1.3322143,0.66059714,0.62124836,0.39607093,0.24301347,0.18218887,0.6409808,0.098527387,0.2749395,-1.6454718,-0.7643655,-0.16517455,0.75459723,1.2616664,-0.63889822,0.61151356,-0.57854278,0.95979898,0.90678857,-1.2304082,1.4928018,-1.3769362,-0.45752088,0.72086879,-0.28727662,0.097110916,1.0334097,0.54596483,-1.4267728,0.91542163,-1.3726214
2.0,1.0156532,0.39913679,0.17351677,-0.96861437,-0.44646201,-1.0172045,-1.1591158,-0.79252962,-0.52504656,-0.10055049,0.75908565,-0.45208426,1.7398899,0.81852373,0.92401417,-1.4836283,0.11055301,0.20837079,0.63763222,-1.0229095,1.3989713,0.87602459,-1.2043675,0.42870574,-0.40494795,-0.99818312,0.24005651,0.67677674,0.21919886,0.99330159,-0.3479708,-1.3623503,0.81387812,-0.081533899,-0.34562442,-0.57365099,0.72082448,-1.2390509,-0.75275837,-0.33771846
2.0,-0.04065609,1.1411723,2.1485436,0.66965786,1.7361416,0.75851137,1.2059783,-0.35090068,0.88564197,-2.9147948,1.8475951,0.63868689,-1.4577998,0.29951877,-0.53560779,-0.011987803,0.42338722,1.9721329,-0.021724653,0.50785671,-1.6797769,0.73456101,-0.03688276,-2.2994075,-0.49371188,-0.0080684631,-0.5994456,0.17560265,-1.2235823,-0.29988983,1.6125052,-0.74871534,-1.258829,-0.0036788479,0.60521254,0.60481129,0.96452165,0.55772839,0.49143031,-0.93561491
2.0,-0.088246848,-1.7446874,-0.0010206764,0.86545101,-0.79397421,-1.2169431,0.88797053,0.89090504,-1.0498944,-2.2794098,0.23739792,2.050957,0.68952335,-0.71815078,0.8761235,-0.45690744,0.58916634,0.36729833,-0.67636539,0.23732048,-1.9044537,1.046841,1.3320192,0.76147203,1.1657498,0.85596297,-1.8594272,-0.17558705,-1.5733519,0.98731911,-1.0134707,0.32310643,1.1444147,-1.7653678,1.232201,-0.37603572,-0.87585264,0.9801393,0.081255611,0.41124125
2.0,1.2222221,-0.46959892,0.38608634,-0.82922316,0.29730523,0.68633944,0.15399646,1.6687599,0.51239427,-0.19019807,-0.22947276,-0.57645767,1.061559,1.3233061,-1.5746288,-1.7948827,-2.3767576,-0.91464614,-0.71288759,0.037573951,-0.93933608,-2.6202042,1.4952513,0.049901958,0.85865682,0.2095346,1.4471593,-1.5723004,0.79668365,0.27248672,-0.12568845,-0.44514724,0.91506247,0.80817451,1.2512084,-0.27678593,-0.53445079,-1.378724,0.029694209,-0.026341173
2.0,0.59269754,-0.86259608,-0.71569011,-0.58510339,-1.5226781,0.7470535,0.2241796,-0.4513036,0.2876248,0.4361803,1.1946881,-0.84934697,1.9483123,-0.050377727,0.15795806,-0.22771178,-0.23162147,1.1689878,0.92167614,0.94890332,-0.64907961,0.11916354,-0.05785587,-0.56863022,2.6252743,-0.38525895,1.205518,1.0546866,0.91443968,1.3480961,0.064426998,-0.29951007,0.043952992,1.024752,-0.54694892,0.51220821,0.86882066,-0.77503839,0.94355939,0.28847528
